experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule,source_file
E05,amazon-photo,0,0,,20260419,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.9458333333333332,0.9458333333333332,2980,0.8926896551724138,"{""0"": 18, ""1"": 13, ""2"": 16, ""3"": 15, ""4"": 17, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9775497902915572, ""1"": 0.9624104022569001, ""2"": 0.9600457136668326, ""3"": 0.9605671462890409, ""4"": 0.9676364671937606, ""5"": 0.9703603425332538, ""6"": 0.9510262929346244, ""7"": 0.967261422887966}",244.9842996590014,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r0/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.9208333333333332,0.9208333333333334,5960,0.8711724137931034,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 18}","{""0"": 0.9515154974468601, ""1"": 0.960057215887884, ""2"": 0.9582327381584811, ""3"": 0.9507910232239083, ""4"": 0.9529194378777498, ""5"": 0.9517978870942818, ""6"": 0.9631709272092267, ""7"": 0.9745478876138237}",601.4838995659957,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.925,0.925,4470,0.8495172413793104,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.975192049321571, ""1"": 0.9582066603907811, ""2"": 0.9586290318531165, ""3"": 0.9597467582034259, ""4"": 0.9589305606942977, ""5"": 0.959975463953688, ""6"": 0.9636851231402738, ""7"": 0.9515993040979781}",318.9593042609995,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.9666666666666668,0.9666666666666668,4470,0.9031724137931034,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 15, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9521017942628985, ""1"": 0.9619881283529719, ""2"": 0.9544134277017091, ""3"": 0.9555891805565764, ""4"": 0.9658407931861717, ""5"": 0.965236165758066, ""6"": 0.9608813621885933, ""7"": 0.9628431189020579}",332.82730745799927,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.9375,0.9375,6705,0.8823448275862069,"{""0"": 19, ""1"": 19, ""2"": 19, ""3"": 18, ""4"": 19, ""5"": 18, ""6"": 19, ""7"": 19}","{""0"": 1.0, ""1"": 1.0, ""2"": 1.0, ""3"": 0.9981457031451023, ""4"": 1.0, ""5"": 0.990693988127838, ""6"": 1.0, ""7"": 1.0}",131.74188982399937,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.9375,0.9375,6705,0.8907586206896552,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9504613175786839, ""1"": 0.9526311848931063, ""2"": 0.950157723943887, ""3"": 0.9570638043299697, ""4"": 0.9580110503571451, ""5"": 0.9562572069081452, ""6"": 0.9554902898678029, ""7"": 0.9542910157364446}",123.87433625899575,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.95,"(1.0,)",0.4,full,[1.0],0.99375,0.9416666666666668,0.9416666666666668,6705,0.8973793103448275,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9504613175786839, ""1"": 0.9526311848931063, ""2"": 0.950157723943887, ""3"": 0.9570638043299697, ""4"": 0.9580110503571451, ""5"": 0.9562572069081452, ""6"": 0.9554902898678029, ""7"": 0.9542910157364446}",195.98017126400373,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666668,0.9416666666666668,6705,0.8922758620689655,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9504613175786839, ""1"": 0.9526311848931063, ""2"": 0.950157723943887, ""3"": 0.9570638043299697, ""4"": 0.9580110503571451, ""5"": 0.9562572069081452, ""6"": 0.9554902898678029, ""7"": 0.9542910157364446}",103.44014583300304,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8375,0.8374999999999999,745,0.7491034482758621,"{""0"": 19, ""1"": 19, ""2"": 19, ""3"": 17, ""4"": 18, ""5"": 18, ""6"": 19, ""7"": 19}","{""0"": 1.0, ""1"": 1.0, ""2"": 1.0, ""3"": 0.9968411221402953, ""4"": 0.9900078377440927, ""5"": 0.9939103470982549, ""6"": 1.0, ""7"": 1.0}",77.89722823900229,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,1,1,,20260420,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.95,0.95,2980,0.8921379310344828,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 15, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9589403518930686, ""1"": 0.954880623465854, ""2"": 0.9587371550189623, ""3"": 0.9528737443171882, ""4"": 0.9696330276988252, ""5"": 0.9649087215146112, ""6"": 0.9692632746106661, ""7"": 0.9644755614435663}",249.50839379300305,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r1/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666667,5960,0.847448275862069,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9535755051734196, ""1"": 0.9698352860535376, ""2"": 0.9633121778726349, ""3"": 0.9590407575286191, ""4"": 0.9587685664883505, ""5"": 0.9553620985068901, ""6"": 0.9648283864462265, ""7"": 0.9579901175940739}",385.7876045370067,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.8708333333333333,0.8708333333333333,4470,0.8224827586206896,"{""0"": 18, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9760708399319487, ""1"": 0.954392230026853, ""2"": 0.9571314148647063, ""3"": 0.958177564210659, ""4"": 0.9557028346169223, ""5"": 0.960657751060456, ""6"": 0.9631698471013199, ""7"": 0.9573571777208297}",332.4792140729988,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.9166666666666669,4470,0.8783448275862069,"{""0"": 17, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9610919667273334, ""1"": 0.9584091721044296, ""2"": 0.9628685318476403, ""3"": 0.9621677329332421, ""4"": 0.9636561421142855, ""5"": 0.9619854779867026, ""6"": 0.9556442253589286, ""7"": 0.9596213410758138}",327.0855324639997,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8791666666666667,0.8791666666666667,6705,0.824,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",129.30444854500092,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666666,6705,0.8653793103448276,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",125.49396943199828,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.9041666666666668,0.9041666666666668,6705,0.8617931034482759,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",223.0057920629988,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.9,6705,0.8575172413793103,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 17}","{""0"": 0.9628217603346323, ""1"": 0.9577679180806634, ""2"": 0.9582668885117545, ""3"": 0.9655590059253457, ""4"": 0.9638919206747026, ""5"": 0.9585128654747912, ""6"": 0.9606722868001898, ""7"": 0.961234546832935}",102.73315931499384,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8,0.8,745,0.7718620689655172,"{""0"": 18, ""1"": 14, ""2"": 18, ""3"": 16, ""4"": 18, ""5"": 15, ""6"": 17, ""7"": 17}","{""0"": 0.9732634904698955, ""1"": 0.9656518280982324, ""2"": 0.973592788195747, ""3"": 0.9657745649570323, ""4"": 0.9775619724131706, ""5"": 0.9510770733329529, ""6"": 0.9527494398939523, ""7"": 0.9535990430870833}",79.1451466619983,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,2,2,,20260421,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.8958333333333334,0.8958333333333333,2980,0.8710344827586207,"{""0"": 18, ""1"": 14, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 17}","{""0"": 0.9753700500146489, ""1"": 0.9590444345808006, ""2"": 0.9608372120850625, ""3"": 0.9627796100976548, ""4"": 0.954566902538018, ""5"": 0.9586479746679852, ""6"": 0.9622394295242401, ""7"": 0.9553533783580844}",285.7949849130018,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r2/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666666,5960,0.888551724137931,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9625354170230158, ""1"": 0.9553944677869283, ""2"": 0.9611871370852998, ""3"": 0.9644611977798124, ""4"": 0.958685467418618, ""5"": 0.9557845853315604, ""6"": 0.958880877452827, ""7"": 0.9638274043868573}",382.0672001900021,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8791666666666667,0.8791666666666667,4470,0.8777931034482759,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 17, ""7"": 17}","{""0"": 0.9604615035033123, ""1"": 0.9672770366474386, ""2"": 0.9623183796822541, ""3"": 0.9600135162485119, ""4"": 0.9610819150765506, ""5"": 0.9552319493243943, ""6"": 0.9582367546072548, ""7"": 0.9627909511692222}",338.38380624300044,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,160,240,7250,6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.9166666666666669,4470,0.8982068965517241,"{""0"": 19, ""1"": 17, ""2"": 19, ""3"": 18, ""4"": 19, ""5"": 19, ""6"": 19, ""7"": 18}","{""0"": 1.0, ""1"": 0.9936926376096459, ""2"": 1.0, ""3"": 0.9968690344716835, ""4"": 1.0, ""5"": 1.0, ""6"": 1.0, ""7"": 0.9940457879281978}",328.31802567900013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8833333333333333,6705,0.8851034482758621,"{""0"": 16, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17}","{""0"": 0.9617903212735459, ""1"": 0.959537736524799, ""2"": 0.9508864586004807, ""3"": 0.9552028897233094, ""4"": 0.9615768235858057, ""5"": 0.9625692988472712, ""6"": 0.9560518733868902, ""7"": 0.9664422083124544}",124.78904177700316,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8833333333333333,6705,0.9023448275862068,"{""0"": 16, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17}","{""0"": 0.9617903212735459, ""1"": 0.959537736524799, ""2"": 0.9508864586004807, ""3"": 0.9552028897233094, ""4"": 0.9615768235858057, ""5"": 0.9625692988472712, ""6"": 0.9560518733868902, ""7"": 0.9664422083124544}",129.44974822699442,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,160,240,7250,4000,64,0.95,"(1.0,)",0.6,full,[1.0],1.0,0.8916666666666667,0.8916666666666667,6705,0.895448275862069,"{""0"": 16, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17}","{""0"": 0.9617903212735459, ""1"": 0.959537736524799, ""2"": 0.9508864586004807, ""3"": 0.9552028897233094, ""4"": 0.9615768235858057, ""5"": 0.9625692988472712, ""6"": 0.9560518733868902, ""7"": 0.9664422083124544}",221.1254326589988,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666667,6705,0.899448275862069,"{""0"": 16, ""1"": 14, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17}","{""0"": 0.9617903212735459, ""1"": 0.959537736524799, ""2"": 0.9508864586004807, ""3"": 0.9552028897233094, ""4"": 0.9615768235858057, ""5"": 0.9625692988472712, ""6"": 0.9560518733868902, ""7"": 0.9664422083124544}",118.97451317699596,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",0.9875,0.7625,0.7625,745,0.7615172413793103,"{""0"": 18, ""1"": 13, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 16}","{""0"": 0.9780280114253805, ""1"": 0.9559818708692986, ""2"": 0.9572142541957839, ""3"": 0.957969691876283, ""4"": 0.960011135135108, ""5"": 0.95622960001922, ""6"": 0.9570145533974249, ""7"": 0.9624157258878542}",102.3348128370053,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.9083333333333332,0.9083333333333334,2980,0.8953103448275862,"{""0"": 17, ""1"": 13, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 17, ""7"": 16}","{""0"": 0.955835489138004, ""1"": 0.9638566972414659, ""2"": 0.9604660082130883, ""3"": 0.9598792810268785, ""4"": 0.9597403758828418, ""5"": 0.9547203460776367, ""6"": 0.9601353566014192, ""7"": 0.9596920207858726}",264.979310363,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r3/E05_ablation_rows.csv
E05,amazon-photo,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,160,240,7250,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8916666666666667,0.8916666666666667,5960,0.8881379310344828,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 17, ""7"": 16}","{""0"": 0.9561688692155473, ""1"": 0.9612443963755435, ""2"": 0.9567033134340677, ""3"": 0.9606509054392377, ""4"": 0.9552948777887608, ""5"": 0.9637720213108603, ""6"": 0.9624695053182548, ""7"": 0.9540541984120855}",378.7697793010011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-photo_r4/E05_ablation_rows.csv
