top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,repeat,seed,split_policy
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.825,0.803921568627451,0.6625087108013938,0.825,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8375,0.8235294117647058,0.6725087108013937,0.8375,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.8431372549019608,0.6822648083623694,0.8625,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.8431372549019608,0.6822648083623694,0.8625,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.85,0.8235294117647058,0.6536933797909408,0.85,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.825,0.803921568627451,0.6625087108013938,0.825,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.825,0.803921568627451,0.6625087108013938,0.825,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8375,0.8235294117647058,0.6725087108013937,0.8375,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.8431372549019608,0.6822648083623694,0.8625,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8625,0.8431372549019608,0.6822648083623694,0.8625,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.85,0.8431372549019608,0.6536933797909408,0.85,4000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.825,0.8431372549019608,0.6625087108013938,0.825,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.8431372549019608,0.6290592334494773,0.8,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.6390592334494773,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.657630662020906,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.8431372549019608,0.6290592334494773,0.8,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.6390592334494773,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.825,0.8431372549019608,0.6625087108013938,0.825,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.8431372549019608,0.6290592334494773,0.8,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.6390592334494773,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.657630662020906,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8,0.8431372549019608,0.6290592334494773,0.8,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8125,0.8431372549019608,0.6390592334494773,0.8125,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8375,0.8235294117647058,0.648815331010453,0.8375,6000,wisconsin,1,20260420,random_stratified_matching_fixed_split0_class_counts
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.925,0.8873103448275862,0.925,0.925,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.8870344827586207,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8875862068965518,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8804137931034483,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8820689655172413,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8826206896551724,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.925,0.8870344827586207,0.925,0.925,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.8870344827586207,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8875862068965518,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9125,0.8806896551724138,0.9125000000000001,0.9125,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8826206896551724,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8823448275862069,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.925,0.8873103448275862,0.925,0.925,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.8870344827586207,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8875862068965518,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8804137931034483,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8820689655172413,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8826206896551724,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.925,0.8870344827586207,0.925,0.925,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9208333333333333,0.8870344827586207,0.9208333333333334,0.9208333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8875862068965518,0.9166666666666667,0.9166666666666666,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9125,0.8806896551724138,0.9125000000000001,0.9125,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8826206896551724,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9083333333333333,0.8823448275862069,0.9083333333333334,0.9083333333333333,4000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8391724137931035,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8380689655172414,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8355862068965517,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8916666666666667,0.8386206896551724,0.8916666666666666,0.8916666666666667,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.8362758620689655,0.9,0.9,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8916666666666667,0.8339310344827586,0.8916666666666667,0.8916666666666667,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8398620689655173,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8379310344827586,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8351724137931035,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8958333333333334,0.8386206896551724,0.8958333333333333,0.8958333333333334,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.8368275862068966,0.9,0.9,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8875,0.8337931034482758,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8391724137931035,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8380689655172414,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8355862068965517,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8916666666666667,0.8386206896551724,0.8916666666666666,0.8916666666666667,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.8362758620689655,0.9,0.9,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8916666666666667,0.8339310344827586,0.8916666666666667,0.8916666666666667,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8833333333333333,0.8398620689655173,0.8833333333333333,0.8833333333333333,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8379310344827586,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8875,0.8351724137931035,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8958333333333334,0.8386206896551724,0.8958333333333333,0.8958333333333334,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9,0.8368275862068966,0.9,0.9,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8875,0.8337931034482758,0.8875,0.8875,6000,amazon-photo,0,20260419,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8922758620689655,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8929655172413793,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8921379310344828,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8943448275862069,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8939310344827586,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8939310344827586,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8926896551724138,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8933793103448275,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8924137931034483,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8942068965517241,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8946206896551724,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8932413793103449,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8922758620689655,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8929655172413793,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8921379310344828,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8943448275862069,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8939310344827586,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8939310344827586,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8926896551724138,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8933793103448275,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9416666666666667,0.8924137931034483,0.9416666666666667,0.9416666666666667,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8942068965517241,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8946206896551724,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9375,0.8932413793103449,0.9375,0.9375,4000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.86,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8595862068965517,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.859448275862069,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.857103448275862,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8572413793103448,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.9166666666666666,0.8577931034482759,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.8601379310344828,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,full,"[0.01, 0.1, 1.0]",1.0,0.9166666666666666,0.8608275862068966,0.9166666666666667,0.9166666666666666,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.9125,0.8597241379310345,0.9125000000000001,0.9125,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.9208333333333333,0.8573793103448276,0.9208333333333334,0.9208333333333333,6000,amazon-photo,1,20260420,class_balanced_random_20_train_30_val_per_class
