dataset,repeat,split_id,seed,split_policy,method,num_nodes,num_features,num_classes,train_size,val_size,test_size,lr,weight_decay,hidden_channels,dropout,train_acc,val_acc,test_acc,best_epoch,time_sec,params,selection_rule
wisconsin,2,2,2,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.637499988079071,0.6078431606292725,25,0.462,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6666666865348816,0.625,0.5882353186607361,110,1.295,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.8125,0.7843137383460999,180,1.152,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6333333253860474,0.6625000238418579,0.4901960790157318,60,2.738,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9750000238418579,0.875,0.8039215803146362,95,0.973,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.48750001192092896,0.4313725531101227,5,1.084,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.48750001192092896,0.4313725531101227,5,1.996,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9666666388511658,0.675000011920929,0.5882353186607361,130,1.374,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9666666388511658,0.675000011920929,0.686274528503418,10,0.37,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.48750001192092896,0.4313725531101227,5,0.451,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,3,3,3,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.8999999761581421,0.7875000238418579,0.7843137383460999,85,0.673,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6416666507720947,0.6000000238418579,0.5686274766921997,75,3.137,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.8500000238418579,0.75,0.7450980544090271,50,0.687,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.512499988079071,0.3921568691730499,5,1.089,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.512499988079071,0.3921568691730499,5,1.945,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9583333134651184,0.6625000238418579,0.6666666865348816,240,2.272,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.675000011920929,0.686274528503418,20,0.405,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4749999940395355,0.512499988079071,0.3921568691730499,5,0.447,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,4,4,4,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9083333611488342,0.7749999761581421,0.7254902124404907,85,0.691,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6416666507720947,0.574999988079071,0.6078431606292725,60,2.641,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.7875000238418579,0.843137264251709,110,1.088,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.699999988079071,0.612500011920929,0.6274510025978088,200,4.828,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4333333373069763,0.48750001192092896,0.529411792755127,10,2.206,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.949999988079071,0.6875,0.7058823704719543,250,2.378,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.6499999761581421,0.6078431606292725,15,0.395,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6000000238418579,0.5625,0.5882353186607361,115,1.338,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,5,5,5,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.8125,0.7647058963775635,140,0.94,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.7166666388511658,0.6000000238418579,0.686274528503418,120,4.142,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.8374999761581421,0.8627451062202454,115,1.082,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6416666507720947,0.5874999761581421,0.6274510025978088,130,3.558,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.49166667461395264,0.512499988079071,0.5490196347236633,50,3.608,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9583333134651184,0.6499999761581421,0.6470588445663452,120,1.367,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.8916666507720947,0.7124999761581421,0.7058823704719543,10,0.359,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6333333253860474,0.574999988079071,0.6274510025978088,70,0.992,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,6,6,6,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.800000011920929,0.8039215803146362,210,1.342,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.625,0.637499988079071,0.6078431606292725,110,3.956,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.8374999761581421,0.8235294222831726,175,1.475,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4416666626930237,0.48750001192092896,0.5098039507865906,5,1.1,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4416666626930237,0.48750001192092896,0.5098039507865906,5,1.93,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.949999988079071,0.7250000238418579,0.7254902124404907,295,2.317,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.75,0.7058823704719543,20,0.419,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6416666507720947,0.574999988079071,0.5686274766921997,10,0.502,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,7,7,7,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.8916666507720947,0.762499988079071,0.7058823704719543,90,0.676,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.699999988079071,0.6000000238418579,0.6666666865348816,110,3.826,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.7875000238418579,0.8235294222831726,155,1.387,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5333333611488342,0.38749998807907104,0.45098039507865906,5,1.102,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5333333611488342,0.38749998807907104,0.45098039507865906,5,1.891,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9416666626930237,0.675000011920929,0.6470588445663452,195,1.93,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.6625000238418579,0.686274528503418,20,0.405,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5333333611488342,0.38749998807907104,0.45098039507865906,5,0.404,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,8,8,8,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9750000238418579,0.800000011920929,0.7647058963775635,135,0.964,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.675000011920929,0.5874999761581421,0.5882353186607361,50,2.461,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.8125,0.8039215803146362,205,1.707,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4833333194255829,0.4625000059604645,0.45098039507865906,15,1.264,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4833333194255829,0.4625000059604645,0.45098039507865906,10,2.084,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9750000238418579,0.6625000238418579,0.686274528503418,175,1.799,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.6625000238418579,0.6666666865348816,15,0.396,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5166666507720947,0.4749999940395355,0.5098039507865906,10,0.478,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,9,9,9,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.949999988079071,0.737500011920929,0.7843137383460999,140,0.985,436357,early_stop_by_postprocessed_val_acc_only_no_test

