experiment,dataset,train_per_class,repeat,seed,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc,val_bal_acc,num_features_after_variant,selection_rule,alpha
E11,amazon-computers,1,1,12001,src_v16c,10,300,13442,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.27,0.1786192530873382,0.27,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,1,1,12001,ridge_raw,10,300,13442,,,,,,,,,0.18,0.1365124237464663,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,1,1,12001,ridge_multihop5,10,300,13442,,,,,,,,,0.26,0.20264841541437287,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,1,2,12002,src_v16c,10,300,13442,6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.19333333333333333,0.148861776521351,0.19333333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,1,2,12002,ridge_raw,10,300,13442,,,,,,,,,0.13666666666666666,0.0788573128998661,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,1,2,12002,ridge_multihop5,10,300,13442,,,,,,,,,0.16,0.10749888409462878,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,1,3,12003,src_v16c,10,300,13442,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.23333333333333334,0.2854485939592323,0.2333333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,1,3,12003,ridge_raw,10,300,13442,,,,,,,,,0.20333333333333334,0.15101919357238505,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,1,3,12003,ridge_multihop5,10,300,13442,,,,,,,,,0.16666666666666666,0.29668204136289245,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,1,4,12004,src_v16c,10,300,13442,6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.21666666666666667,0.21529534295491742,0.21666666666666665,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,1,4,12004,ridge_raw,10,300,13442,,,,,,,,,0.29,0.23337300996875465,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,1,4,12004,ridge_multihop5,10,300,13442,,,,,,,,,0.22333333333333333,0.26238654962059216,,,alpha_selected_by_val_only_no_test,10.0
E11,amazon-computers,2,0,13000,src_v16c,20,300,13432,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.2966666666666667,0.2554347826086957,0.29666666666666663,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,2,0,13000,ridge_raw,20,300,13432,,,,,,,,,0.3466666666666667,0.2800774270399047,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,2,0,13000,ridge_multihop5,20,300,13432,,,,,,,,,0.24666666666666667,0.20570279928528887,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,1,13001,src_v16c,20,300,13432,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.48,0.43537820131030375,0.48,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,2,1,13001,ridge_raw,20,300,13432,,,,,,,,,0.4033333333333333,0.2701756998213222,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,1,13001,ridge_multihop5,20,300,13432,,,,,,,,,0.32666666666666666,0.3284693269803454,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,2,2,13002,src_v16c,20,300,13432,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.34,0.339711137581894,0.33999999999999997,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,2,2,13002,ridge_raw,20,300,13432,,,,,,,,,0.3333333333333333,0.33539309112567006,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,2,13002,ridge_multihop5,20,300,13432,,,,,,,,,0.22333333333333333,0.2378648004764741,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,2,3,13003,src_v16c,20,300,13432,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.56,0.5861375818939845,0.5599999999999999,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,2,3,13003,ridge_raw,20,300,13432,,,,,,,,,0.48,0.4219029184038118,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,3,13003,ridge_multihop5,20,300,13432,,,,,,,,,0.3566666666666667,0.3892942227516379,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,4,13004,src_v16c,20,300,13432,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.35,0.314249553305539,0.35000000000000003,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,2,4,13004,ridge_raw,20,300,13432,,,,,,,,,0.35,0.2613907087552114,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,2,4,13004,ridge_multihop5,20,300,13432,,,,,,,,,0.27666666666666667,0.2799285288862418,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,0,14000,src_v16c,30,300,13422,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.43333333333333335,0.4788407092832663,0.4333333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,3,0,14000,ridge_raw,30,300,13422,,,,,,,,,0.44,0.33459991059454625,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,0,14000,ridge_multihop5,30,300,13422,,,,,,,,,0.3,0.3835493965131873,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,1,14001,src_v16c,30,300,13422,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.37,0.3109819699001639,0.37,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,3,1,14001,ridge_raw,30,300,13422,,,,,,,,,0.45666666666666667,0.29555952913127703,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,3,1,14001,ridge_multihop5,30,300,13422,,,,,,,,,0.31666666666666665,0.23021904336164506,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,2,14002,src_v16c,30,300,13422,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5733333333333334,0.43890627328267023,0.5733333333333334,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,3,2,14002,ridge_raw,30,300,13422,,,,,,,,,0.53,0.3524810013410818,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,3,2,14002,ridge_multihop5,30,300,13422,,,,,,,,,0.5,0.384741469229623,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,3,14003,src_v16c,30,300,13422,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.54,0.503874236328416,0.5399999999999999,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,3,3,14003,ridge_raw,30,300,13422,,,,,,,,,0.55,0.36782893756519147,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,3,3,14003,ridge_multihop5,30,300,13422,,,,,,,,,0.42,0.4482938459246014,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,3,4,14004,src_v16c,30,300,13422,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.5166666666666667,0.562807331247206,0.5166666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,3,4,14004,ridge_raw,30,300,13422,,,,,,,,,0.44,0.39763075547608406,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,3,4,14004,ridge_multihop5,30,300,13422,,,,,,,,,0.44,0.4477723141111608,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,0,16000,src_v16c,50,300,13402,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.77,0.6303536785554394,0.77,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,5,0,16000,ridge_raw,50,300,13402,,,,,,,,,0.5333333333333333,0.4004626175197732,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,0,16000,ridge_multihop5,50,300,13402,,,,,,,,,0.5666666666666667,0.504103865094762,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,5,1,16001,src_v16c,50,300,13402,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.57,0.5417848082375765,0.5700000000000001,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,5,1,16001,ridge_raw,50,300,13402,,,,,,,,,0.5666666666666667,0.4618713624832115,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,1,16001,ridge_multihop5,50,300,13402,,,,,,,,,0.5133333333333333,0.43523354723175645,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,5,2,16002,src_v16c,50,300,13402,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.6466666666666666,0.5823757648112222,0.6466666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,5,2,16002,ridge_raw,50,300,13402,,,,,,,,,0.5366666666666666,0.46463214445605133,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,2,16002,ridge_multihop5,50,300,13402,,,,,,,,,0.5366666666666666,0.46000596925831966,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,3,16003,src_v16c,50,300,13402,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7333333333333333,0.6427398895687211,0.7333333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,5,3,16003,ridge_raw,50,300,13402,,,,,,,,,0.6233333333333333,0.47425757349649306,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,5,3,16003,ridge_multihop5,50,300,13402,,,,,,,,,0.64,0.5030592448888226,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,5,4,16004,src_v16c,50,300,13402,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.6733333333333333,0.5693180122369795,0.6733333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,5,4,16004,ridge_raw,50,300,13402,,,,,,,,,0.5233333333333333,0.3203253245784211,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,5,4,16004,ridge_multihop5,50,300,13402,,,,,,,,,0.5733333333333334,0.4856737800328309,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,8,0,19000,src_v16c,80,300,13372,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.76,0.667514208794496,0.76,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,8,0,19000,ridge_raw,80,300,13372,,,,,,,,,0.5933333333333334,0.49678432545617707,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,0,19000,ridge_multihop5,80,300,13372,,,,,,,,,0.6833333333333333,0.5909362847741549,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,1,19001,src_v16c,80,300,13372,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7366666666666667,0.6534549805563865,0.7366666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,8,1,19001,ridge_raw,80,300,13372,,,,,,,,,0.6233333333333333,0.5008226144181872,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,1,19001,ridge_multihop5,80,300,13372,,,,,,,,,0.6366666666666667,0.5557134310499551,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,8,2,19002,src_v16c,80,300,13372,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7392312294346396,0.8066666666666666,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,8,2,19002,ridge_raw,80,300,13372,,,,,,,,,0.6766666666666666,0.5938528268022734,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,2,19002,ridge_multihop5,80,300,13372,,,,,,,,,0.69,0.6224199820520491,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,3,19003,src_v16c,80,300,13372,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7533333333333333,0.6763386180077774,0.7533333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,8,3,19003,ridge_raw,80,300,13372,,,,,,,,,0.63,0.5246784325456177,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,8,3,19003,ridge_multihop5,80,300,13372,,,,,,,,,0.6733333333333333,0.6225695483099013,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,8,4,19004,src_v16c,80,300,13372,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.7102901585402334,0.85,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,8,4,19004,ridge_raw,80,300,13372,,,,,,,,,0.6766666666666666,0.5218366736464254,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,8,4,19004,ridge_multihop5,80,300,13372,,,,,,,,,0.7233333333333334,0.6144929703858809,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,10,0,21000,src_v16c,100,300,13352,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.7485020970641102,0.8066666666666666,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,10,0,21000,ridge_raw,100,300,13352,,,,,,,,,0.6666666666666666,0.5396944278010785,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,0,21000,ridge_multihop5,100,300,13352,,,,,,,,,0.73,0.6503145596165368,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,10,1,21001,src_v16c,100,300,13352,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.7933333333333333,0.7160724985020971,0.7933333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,10,1,21001,ridge_raw,100,300,13352,,,,,,,,,0.64,0.6008088675853804,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,1,21001,ridge_multihop5,100,300,13352,,,,,,,,,0.6333333333333333,0.581710605152786,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,10,2,21002,src_v16c,100,300,13352,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.79,0.7264080287597364,0.79,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,10,2,21002,ridge_raw,100,300,13352,,,,,,,,,0.6333333333333333,0.5397693229478729,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,2,21002,ridge_multihop5,100,300,13352,,,,,,,,,0.67,0.6123427201917315,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,10,3,21003,src_v16c,100,300,13352,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.81,0.7899191132414619,0.8099999999999999,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,10,3,21003,ridge_raw,100,300,13352,,,,,,,,,0.6566666666666666,0.5504793289394847,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,3,21003,ridge_multihop5,100,300,13352,,,,,,,,,0.7033333333333334,0.6703864589574595,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,4,21004,src_v16c,100,300,13352,4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8033333333333333,0.7131515877771121,0.8033333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,10,4,21004,ridge_raw,100,300,13352,,,,,,,,,0.66,0.5053175554224086,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,10,4,21004,ridge_multihop5,100,300,13352,,,,,,,,,0.7033333333333334,0.615787896944278,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,15,0,26000,src_v16c,150,300,13302,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.85,0.815065403698692,0.85,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,15,0,26000,ridge_raw,150,300,13302,,,,,,,,,0.6766666666666666,0.5647271087054578,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,0,26000,ridge_multihop5,150,300,13302,,,,,,,,,0.7166666666666667,0.70177416929785,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,1,26001,src_v16c,150,300,13302,4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.84,0.7653736280258607,0.8400000000000001,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,15,1,26001,ridge_raw,150,300,13302,,,,,,,,,0.7233333333333334,0.6321605773567884,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,1,26001,ridge_multihop5,150,300,13302,,,,,,,,,0.78,0.7109457224477522,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,15,2,26002,src_v16c,150,300,13302,4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,full,"[0.05, 0.5, 5.0]",1.0,0.8533333333333334,0.771688467899564,0.8533333333333333,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,15,2,26002,ridge_raw,150,300,13302,,,,,,,,,0.72,0.6131408810705157,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,2,26002,ridge_multihop5,150,300,13302,,,,,,,,,0.7766666666666666,0.6957600360847993,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,15,3,26003,src_v16c,150,300,13302,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8266666666666667,0.7620658547586829,0.8266666666666668,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,15,3,26003,ridge_raw,150,300,13302,,,,,,,,,0.7433333333333333,0.6168997143286724,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,3,26003,ridge_multihop5,150,300,13302,,,,,,,,,0.7533333333333333,0.6737332731920012,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,4,26004,src_v16c,150,300,13302,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8566666666666667,0.7712374079085852,0.8566666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,15,4,26004,ridge_raw,150,300,13302,,,,,,,,,0.7366666666666667,0.6181777176364457,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,15,4,26004,ridge_multihop5,150,300,13302,,,,,,,,,0.7833333333333333,0.6920763794918058,,,alpha_selected_by_val_only_no_test,0.01
E11,amazon-computers,20,0,31000,src_v16c,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.7924086930274675,0.8466666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,20,0,31000,ridge_raw,200,300,13252,,,,,,,,,0.72,0.6446574102022337,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,0,31000,ridge_multihop5,200,300,13252,,,,,,,,,0.8133333333333334,0.7363416842740719,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,1,31001,src_v16c,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,full,"[0.05, 0.5, 5.0]",1.0,0.87,0.7963326290371264,0.8699999999999999,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,20,1,31001,ridge_raw,200,300,13252,,,,,,,,,0.73,0.6614095985511621,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,1,31001,ridge_multihop5,200,300,13252,,,,,,,,,0.8266666666666667,0.7220796860851192,,,alpha_selected_by_val_only_no_test,0.1
E11,amazon-computers,20,2,31002,src_v16c,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8866666666666667,0.7887111379414428,0.8866666666666667,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,20,2,31002,ridge_raw,200,300,13252,,,,,,,,,0.7033333333333334,0.6400543314216722,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,2,31002,ridge_multihop5,200,300,13252,,,,,,,,,0.8133333333333334,0.7303048596438273,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,3,31003,src_v16c,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8093118019921521,0.8666666666666666,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,20,3,31003,ridge_raw,200,300,13252,,,,,,,,,0.7033333333333334,0.6568819800784788,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,3,31003,ridge_multihop5,200,300,13252,,,,,,,,,0.8133333333333334,0.7484907938424389,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,4,31004,src_v16c,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.86,0.7939933594929067,0.86,6903,fewshot_grid_selected_by_val_only_no_test,
E11,amazon-computers,20,4,31004,ridge_raw,200,300,13252,,,,,,,,,0.7266666666666667,0.588816782372472,,,alpha_selected_by_val_only_no_test,1.0
E11,amazon-computers,20,4,31004,ridge_multihop5,200,300,13252,,,,,,,,,0.7966666666666666,0.7084968306670691,,,alpha_selected_by_val_only_no_test,0.1
